state	Year	tax_state	cost_per_pack	tax_percent	tax_revenue	tax_dollar	sales_per_capita	index	price_cpi
District of Columbia	1972	0.04	0.345	34.8	6532000	0.12	220.6	41.81666666666666	1.7985651654045436
District of Columbia	1973	0.06	0.36	38.9	8022000	0.14	209.4	44.4	1.7675675675675675
District of Columbia	1974	0.06	0.394	35.5	8165000	0.14	182.7	49.30833333333334	1.741936792293392
District of Columbia	1975	0.06	0.478	29.3	7640000	0.14	176.5	53.81666666666667	1.936277485289563
District of Columbia	1976	0.1	0.519	40.5	10137000	0.21	167.7	56.90833333333333	1.9881446771123152
District of Columbia	1977	0.13	0.598	35.1	12669000	0.21	136.7	60.608333333333334	2.1509253402997386
District of Columbia	1978	0.13	0.593	35.4	11640000	0.21	130.3	65.23333333333333	1.9817169136433315
District of Columbia	1979	0.13	0.656	32	11201000	0.21	128.5	72.575	1.970485704443679
District of Columbia	1980	0.13	0.69	30.4	11007000	0.21	129.7	82.40833333333333	1.8253008393164123
District of Columbia	1981	0.13	0.748	28.1	10873000	0.21	131.9	90.925	1.7933901567225736
District of Columbia	1982	0.13	0.863	24.3	10782000	0.21	132	96.5	1.9495751295336787
District of Columbia	1983	0.13	0.985	29.4	10260000	0.29	124.5	99.6	2.1559236947791165
District of Columbia	1984	0.13	1.004	28.9	9987000	0.29	124.6	103.88333333333333	2.10690197336756
District of Columbia	1985	0.13	1.093	26.5	9874000	0.29	122.1	107.56666666666666	2.2151286024171055
District of Columbia	1986	0.13	1.125	25.8	9500000	0.29	117.2	109.60833333333333	2.2375123545959097
District of Columbia	1987	0.17	1.19	27.7	9595000	0.33	113	113.625	2.283124312431243
District of Columbia	1988	0.17	1.359	24.3	10930000	0.33	105.4	118.25833333333333	2.505210344584596
District of Columbia	1989	0.17	1.457	22.6	10717000	0.33	101.1	123.96666666666667	2.5621887604194677
District of Columbia	1990	0.17	1.433	23	8916000	0.33	84.1	130.65833333333333	2.390922890490465
District of Columbia	1991	0.17	1.874	26.7	8439000	0.5	82.2	136.19166666666666	2.9996842684941565
District of Columbia	1992	0.17	2.121	33	14272000	0.7	82.6	140.31666666666666	3.295246466326167
District of Columbia	1993	0.5	2.131	41.8	20611000	0.89	68	144.45833333333334	3.2158615517738673
District of Columbia	1994	0.5	2.219	40.1	21412000	0.89	54.1	148.225	3.263565525383707
District of Columbia	1995	0.65	2.332	38.2	21623000	0.89	57.9	152.38333333333333	3.336165372416056
District of Columbia	1996	0.65	2.304	38.6	20596000	0.89	56	156.85	3.202244182339815
District of Columbia	1997	0.65	2.365	37.6	19199000	0.89	54.3	160.51666666666665	3.211940608451875
District of Columbia	1998	0.65	2.533	35.1	17952000	0.89	50.9	163.00833333333333	3.3875200654363273
District of Columbia	1999	0.65	3.24	27.5	17420000	0.89	50.8	166.575	4.240252138676272
District of Columbia	2000	0.65	3.554	27.9	17050000	0.99	50.2	172.2	4.499256678281069
District of Columbia	2001	0.65	3.714	26.7	16329000	0.99	43.9	177.06666666666666	4.572582831325302
District of Columbia	2002	0.65	3.811	27.3	16465000	1.04	44.4	179.875	4.61875191104934
District of Columbia	2003	1	4.104	33.9	20488000	1.39	45.6	183.95833333333334	4.863449150622877
District of Columbia	2004	1	4.197	33.1	21633000	1.39	38.4	188.88333333333333	4.84397423453631
District of Columbia	2005	1	4.256	32.7	20674000	1.39	37.3	195.29166666666666	4.750883720930233
District of Columbia	2006	1	4.235	32.8	23219000	1.39	42.2	201.59166666666667	4.579703195403249
District of Columbia	2007	1	4.3	32.3	22167000	1.39	38.1	207.34241666666668	4.521023797590861
District of Columbia	2008	1	5.096	46.9	22865000	2.39	38.1	215.3025	5.159847191741851
District of Columbia	2009	2	6.688	52.5	33245000	3.51	33.4	214.537	6.7959559423316245
District of Columbia	2010	2.5	7.13	49.2	32258549	3.51	23.1	218.0555	7.1281852555886
District of Columbia	2011	2.5	7.113	54.4	36360219	3.87	24.2	224.93916666666667	6.8935704838715655
District of Columbia	2012	2.86	7.366	52.5	34148060	3.87	20	229.59391666666667	6.99403548366373
District of Columbia	2013	2.86	7.39	52.4	34304210	3.87	18.6	232.95708333333334	6.915522708939593
District of Columbia	2014	2.86	7.312	52.9	30467365	3.87	16.2	236.73616666666666	6.733301558626798
District of Columbia	2015	2.9	7.509	52.1	30616929	3.91	15.8	237.017	6.906517254036631
District of Columbia	2016	2.91	7.704	51	29405456	3.93	14.8	240.00716666666668	6.99759104415632
District of Columbia	2017	2.92	7.936	49.8	26237239	3.95	13.2	245.11958333333334	7.057975443958475
District of Columbia	2018	2.94	9.863	60.3	26287476	5.95	12.9	251.10683333333333	8.56262639872405
Florida	1970	0.15	0.438	52.5	117819000	0.23	123.6	38.825	2.459343206696716
Florida	1971	0.15	0.468	53.4	126319000	0.25	123	40.49166666666667	2.519629553406051
Florida	1972	0.17	0.474	52.7	151859000	0.25	126	41.81666666666666	2.4710721402949383
Florida	1973	0.17	0.481	52	163632000	0.25	132.6	44.4	2.361666666666667
Florida	1974	0.17	0.517	48.4	177469000	0.25	136	49.30833333333334	2.285739394963664
Florida	1975	0.17	0.559	44.7	181452000	0.25	131.9	53.81666666666667	2.2643914524620627
Florida	1976	0.17	0.559	44.7	185059000	0.25	130.3	56.90833333333333	2.141373553961049
Florida	1977	0.17	0.663	43.7	190607000	0.29	133.1	60.608333333333334	2.384721572941015
Florida	1978	0.21	0.665	43.6	236587000	0.29	133.4	65.23333333333333	2.222330097087379
Florida	1979	0.21	0.698	41.6	244444000	0.29	135.4	72.575	2.0966448501550117
Florida	1980	0.21	0.728	39.8	258648000	0.29	139	82.40833333333333	1.925824653655577
Florida	1981	0.21	0.79	36.7	271618000	0.29	132.8	90.925	1.8940885345064615
Florida	1982	0.21	0.905	32	281771000	0.29	131.8	96.5	2.044455958549223
Florida	1983	0.21	0.993	37.3	278995000	0.37	127.6	99.6	2.173433734939759
Florida	1984	0.21	1.042	35.5	283263000	0.37	124.7	103.88333333333333	2.186645275148404
Florida	1985	0.21	1.138	32.5	291172000	0.37	124.2	107.56666666666666	2.3063278586922835
Florida	1986	0.21	1.208	33.1	295577556	0.4	124.7	109.60833333333333	2.402591043868319
Florida	1987	0.24	1.305	30.5	351727705	0.4	125.1	113.625	2.5037623762376238
Florida	1988	0.24	1.398	28.6	350159584	0.4	119.5	118.25833333333333	2.5771037981819465
Florida	1989	0.24	1.501	26.5	341991205	0.4	113.8	123.96666666666667	2.6395643990319977
Florida	1990	0.24	1.748	28.5	330390606	0.499	110.1	130.65833333333333	2.9164921232221444
Florida	1991	0.24	1.87	28.8	443173112	0.539	98.2	136.19166666666666	2.993281527259377
Florida	1992	0.339	1.937	27.8	430165803	0.539	95.9	140.31666666666666	3.009378786079107
Florida	1993	0.339	1.716	33.7	427857405	0.579	96.8	144.45833333333334	2.589591000865301
Florida	1994	0.339	1.733	33.4	428232716	0.579	93.6	148.225	2.5487873165795243
Florida	1995	0.339	1.798	32.2	447593128	0.579	95.4	152.38333333333333	2.5722235590068907
Florida	1996	0.339	1.827	31.7	439057697	0.579	91.8	156.85	2.5392795664647756
Florida	1997	0.339	1.918	30.2	454116714	0.579	93	160.51666666666665	2.6048634617381374
Florida	1998	0.339	2.156	26.9	447713978	0.579	91.7	163.00833333333333	2.8833372526966925
Florida	1999	0.339	2.863	20.2	438240758	0.579	88.2	166.575	3.746864775626595
Florida	2000	0.339	3.023	22.5	426268878	0.679	82.5	172.2	3.8270267131242743
Florida	2001	0.339	3.324	20.4	425732302	0.679	78.6	177.06666666666666	4.092424698795181
Florida	2002	0.339	3.391	21.5	432429797	0.729	77.9	179.875	4.109731758165393
Florida	2003	0.339	3.312	22	426546465	0.729	76.7	183.95833333333334	3.9248887882219705
Florida	2004	0.339	3.247	22.5	427985959	0.729	74.2	188.88333333333333	3.7475302214771022
Florida	2005	0.339	3.433	21.2	443845242	0.729	75.3	195.29166666666666	3.8321860465116275
Florida	2006	0.339	3.435	21.2	432823038	0.729	71.9	201.59166666666667	3.714588069943367
Florida	2007	0.339	3.606	20.2	428877036	0.729	69.9	207.34241666666668	3.791351584677359
Florida	2008	0.339	3.566	20.4	410912748	0.729	67.9	215.3025	3.6106779995587597
Florida	2009	0.339	5.475	42.9	426710826	2.349	70.6	214.537	5.5633760143937865
Florida	2010	1.339	5.527	42.5	1242236429	2.349	50	218.0555	5.525593254928218
Florida	2011	1.339	5.519	42.6	1250816674	2.349	49.7	224.93916666666667	5.3487439196523505
Florida	2012	1.339	5.549	42.3	1171575000	2.349	45.9	229.59391666666667	5.2687894242261795
Florida	2013	1.339	5.572	42.2	1146480000	2.349	44.3	232.95708333333334	5.214247974859461
Florida	2014	1.339	5.548	42.3	1109443220	2.349	42.4	236.73616666666666	5.108910974734885
Florida	2015	1.339	5.744	40.9	1116457891	2.349	41.9	237.017	5.283131589717193
Florida	2016	1.339	5.789	40.6	1127472852	2.349	41.5	240.00716666666668	5.258184651430547
Florida	2017	1.339	6.006	39.1	1120838366	2.349	40.6	245.11958333333334	5.3415071215240175
Florida	2018	1.339	6.13	38.3	1079117307	2.349	38.4	251.10683333333333	5.321798623560623
Georgia	1970	0.08	0.358	44.7	40789310	0.16	109.9	38.825	2.01014810045074
Georgia	1971	0.12	0.409	48.9	49778215	0.2	115.7	40.49166666666667	2.201983947314262
Georgia	1972	0.12	0.424	47.2	65455470	0.2	117	41.81666666666666	2.210410522120367
Georgia	1973	0.12	0.424	47.2	67860659	0.2	119.8	44.4	2.081801801801802
Georgia	1974	0.12	0.445	44.9	71030901	0.2	123.7	49.30833333333334	1.9674159202298462
Georgia	1975	0.12	0.479	41.8	72017668	0.2	122.9	53.81666666666667	1.9403282750077422
Georgia	1976	0.12	0.495	40.4	74434653	0.2	125.9	56.90833333333333	1.8962073510030752
Georgia	1977	0.12	0.547	36.6	75841237	0.2	127.9	60.608333333333334	1.9674852193042762
Georgia	1978	0.12	0.566	35.3	78514059	0.2	130.6	65.23333333333333	1.8914869698518137
Georgia	1979	0.12	0.593	33.7	79159343	0.2	131	72.575	1.781246985876679
Georgia	1980	0.12	0.626	31.9	81529217	0.2	134	82.40833333333333	1.655997573060977
Georgia	1981	0.12	0.678	29.5	85549591	0.2	131.7	90.925	1.6255595270827607
Georgia	1982	0.12	0.789	25.3	86890317	0.2	131.2	96.5	1.7824041450777204
Georgia	1983	0.12	0.868	32.3	86120722	0.28	128.6	99.6	1.899839357429719
Georgia	1984	0.12	0.907	30.9	86489648	0.28	126.3	103.88333333333333	1.903346703032248
Georgia	1985	0.12	1.001	28	90152759	0.28	128.8	107.56666666666666	2.0286767895878524
Georgia	1986	0.12	1.039	27	91320117	0.28	129	109.60833333333333	2.0664669657112444
Georgia	1987	0.12	1.092	25.7	91904935	0.28	129.3	113.625	2.0951023102310233
Georgia	1988	0.12	1.224	22.9	92494239	0.28	124.1	118.25833333333333	2.2563483898245367
Georgia	1989	0.12	1.323	21.1	89778112	0.28	117.1	123.96666666666667	2.3265447700994892
Georgia	1990	0.12	1.382	20.3	86697410	0.28	113.8	130.65833333333333	2.305830729000574
Georgia	1991	0.12	1.595	20.1	85503524	0.32	109.6	136.19166666666666	2.5530930673682923
Georgia	1992	0.12	1.672	19.1	85101224	0.32	109.2	140.31666666666666	2.59766718137546
Georgia	1993	0.12	1.478	24.4	86596441	0.36	109.2	144.45833333333334	2.2304286126334003
Georgia	1994	0.12	1.538	23.4	86833821	0.36	107.8	148.225	2.2619935908247597
Georgia	1995	0.12	1.561	23.1	82956521	0.36	100.3	152.38333333333333	2.233170731707317
Georgia	1996	0.12	1.589	22.7	87807683	0.36	102.7	156.85	2.208492189990437
Georgia	1997	0.12	1.687	21.3	88830820	0.36	100.6	160.51666666666665	2.2911390302149313
Georgia	1998	0.12	1.88	19.1	88635996	0.36	100.5	163.00833333333333	2.514227288993405
Georgia	1999	0.12	2.574	14	87120120	0.36	97.1	166.575	3.368644754615038
Georgia	2000	0.12	2.878	16	84389385	0.46	88.1	172.2	3.643461091753775
Georgia	2001	0.12	3.069	15	83450171	0.46	85.9	177.06666666666666	3.77847515060241
Georgia	2002	0.12	3.156	16.2	79538401	0.51	79.5	179.875	3.824922863099375
Georgia	2003	0.12	3.309	23	83606208	0.76	83.1	183.95833333333334	3.9213336353340886
Georgia	2004	0.37	3.362	22.6	219060809	0.76	68.1	188.88333333333333	3.8802576546369014
Georgia	2005	0.37	3.483	21.8	231565881	0.76	70.2	195.29166666666666	3.888
Georgia	2006	0.37	3.498	21.7	229086518	0.76	68.2	201.59166666666667	3.782715886073333
Georgia	2007	0.37	3.655	20.8	224122904	0.76	64.7	207.34241666666668	3.8428702279522318
Georgia	2008	0.37	3.638	20.9	217615500	0.76	61.6	215.3025	3.6835800791909055
Georgia	2009	0.37	4.531	30.5	210616950	1.38	58.8	214.537	4.604138213921141
Georgia	2010	0.37	4.573	30.2	201281850	1.38	55.3	218.0555	4.571836069257598
Georgia	2011	0.37	4.637	29.8	194648490	1.38	54.3	224.93916666666667	4.493952809463298
Georgia	2012	0.37	4.506	30.6	192791460	1.38	53.1	229.59391666666667	4.278458307003634
Georgia	2013	0.37	4.563	30.2	182965037	1.38	49.9	232.95708333333334	4.270031139498155
Georgia	2014	0.37	4.793	28.8	181007346	1.38	49	236.73616666666666	4.413664437978425
Georgia	2015	0.37	4.82	28.6	176620010	1.38	47.3	237.017	4.433268499727868
Georgia	2016	0.37	4.919	28.1	178868901	1.38	47.3	240.00716666666668	4.467958248468969
Georgia	2017	0.37	5.005	27.6	173981707	1.38	45.6	245.11958333333334	4.451255934603348
